,﻿Layer,Name,GEOID,INC_2020-2024,INC_2020-2024_moe,properties.area_id,properties.city,properties.state,properties.city_survey,properties.cat,properties.grade,properties.label,properties.res,properties.com,properties.ind,properties.fill,properties.GISJOIN,properties.calc_area,properties.pct_tract
1352,Census tract,Tract 4909.01,17031490901,"$33,398","$3,874",1554,Chicago,IL,True,Definitely Declining,C,C261,True,False,False,#ffff00,G1700310490901,125489.02849,0.14843
1353,Census tract,Tract 4909.01,17031490901,"$33,398","$3,874",1551,Chicago,IL,True,Definitely Declining,C,C264,True,False,False,#ffff00,G1700310490901,12690.35375,0.01501
1354,Census tract,Tract 4909.01,17031490901,"$33,398","$3,874",1552,Chicago,IL,True,Definitely Declining,C,C265,True,False,False,#ffff00,G1700310490901,165193.19878,0.19539
1355,Census tract,Tract 4909.01,17031490901,"$33,398","$3,874",1553,Chicago,IL,True,Definitely Declining,C,C266,True,False,False,#ffff00,G1700310490901,324165.18536,0.38342
1356,Census tract,Tract 4909.01,17031490901,"$33,398","$3,874",1558,Chicago,IL,True,Hazardous,D,D113,True,False,False,#d9838d,G1700310490901,509.35727,0.0006
1358,Census tract,Tract 4909.02,17031490902,"$76,333","$27,072",1557,Chicago,IL,True,Still Desirable,B,B129,True,False,False,#7cb5bd,G1700310490902,714946.34934,0.59775
1359,Census tract,Tract 4909.02,17031490902,"$76,333","$27,072",1554,Chicago,IL,True,Definitely Declining,C,C261,True,False,False,#ffff00,G1700310490902,365259.67618,0.30538
1360,Census tract,Tract 4909.02,17031490902,"$76,333","$27,072",1551,Chicago,IL,True,Definitely Declining,C,C264,True,False,False,#ffff00,G1700310490902,8522.58433,0.00713
1361,Census tract,Tract 4909.02,17031490902,"$76,333","$27,072",1553,Chicago,IL,True,Definitely Declining,C,C266,True,False,False,#ffff00,G1700310490902,31730.27446,0.02653
1362,Census tract,Tract 4909.02,17031490902,"$76,333","$27,072",1558,Chicago,IL,True,Hazardous,D,D113,True,False,False,#d9838d,G1700310490902,65131.08295,0.05445
1364,Census tract,Tract 4910,17031491000,"$36,915","$23,423",1551,Chicago,IL,True,Definitely Declining,C,C264,True,False,False,#ffff00,G1700310491000,1277979.36332,1.0
1365,Census tract,Tract 4911,17031491100,"$79,444","$13,913",1547,Chicago,IL,True,Still Desirable,B,B127,True,False,False,#7cb5bd,G1700310491100,851529.27895,0.64415
1366,Census tract,Tract 4911,17031491100,"$79,444","$13,913",1549,Chicago,IL,True,Still Desirable,B,B128,True,False,False,#7cb5bd,G1700310491100,34096.0629,0.02579
1367,Census tract,Tract 4911,17031491100,"$79,444","$13,913",1548,Chicago,IL,True,Definitely Declining,C,C257,True,False,False,#ffff00,G1700310491100,1696.59842,0.00128
1368,Census tract,Tract 4911,17031491100,"$79,444","$13,913",1546,Chicago,IL,True,Definitely Declining,C,C258,True,False,False,#ffff00,G1700310491100,308993.25375,0.23374
1369,Census tract,Tract 4911,17031491100,"$79,444","$13,913",1551,Chicago,IL,True,Definitely Declining,C,C264,True,False,False,#ffff00,G1700310491100,61000.01686,0.04614
1370,Census tract,Tract 4911,17031491100,"$79,444","$13,913",1550,Chicago,IL,True,Definitely Declining,C,C269,True,False,False,#ffff00,G1700310491100,1248.17143,0.00094
1371,Census tract,Tract 4912,17031491200,"$57,407","$20,456",1549,Chicago,IL,True,Still Desirable,B,B128,True,False,False,#7cb5bd,G1700310491200,525372.03378,0.80889
1372,Census tract,Tract 4912,17031491200,"$57,407","$20,456",1548,Chicago,IL,True,Definitely Declining,C,C257,True,False,False,#ffff00,G1700310491200,4232.32681,0.00652
1373,Census tract,Tract 4912,17031491200,"$57,407","$20,456",1551,Chicago,IL,True,Definitely Declining,C,C264,True,False,False,#ffff00,G1700310491200,22773.30909,0.03506
1374,Census tract,Tract 4912,17031491200,"$57,407","$20,456",1550,Chicago,IL,True,Definitely Declining,C,C269,True,False,False,#ffff00,G1700310491200,92049.61973,0.14172
1375,Census tract,Tract 4913,17031491300,"$37,745","$15,979",1551,Chicago,IL,True,Definitely Declining,C,C264,True,False,False,#ffff00,G1700310491300,646029.82268,1.0
1376,Census tract,Tract 4914,17031491400,"$27,381","$13,216",1551,Chicago,IL,True,Definitely Declining,C,C264,True,False,False,#ffff00,G1700310491400,16756.28361,0.02019
1377,Census tract,Tract 4914,17031491400,"$27,381","$13,216",1552,Chicago,IL,True,Definitely Declining,C,C265,True,False,False,#ffff00,G1700310491400,465846.85509,0.56135
1378,Census tract,Tract 4914,17031491400,"$27,381","$13,216",1558,Chicago,IL,True,Hazardous,D,D113,True,False,False,#d9838d,G1700310491400,40357.3543,0.04863
1379,Census tract,Tract 4914,17031491400,"$27,381","$13,216",1586,Chicago,IL,True,Hazardous,D,D120,True,False,False,#d9838d,G1700310491400,162175.62713,0.19542
1380,Census tract,Tract 5001,17031500100,"$73,780","$22,816",1567,Chicago,IL,True,Definitely Declining,C,C263,True,False,False,#ffff00,G1700310500100,641190.47166,0.24181
1381,Census tract,Tract 5001,17031500100,"$73,780","$22,816",1558,Chicago,IL,True,Hazardous,D,D113,True,False,False,#d9838d,G1700310500100,11228.12033,0.00423
1384,Census tract,Tract 5002,17031500200,"$49,028","$11,708",1558,Chicago,IL,True,Hazardous,D,D113,True,False,False,#d9838d,G1700310500200,355552.19917,0.17408
1387,Census tract,Tract 5003,17031500300,"$52,500","$16,627",1558,Chicago,IL,True,Hazardous,D,D113,True,False,False,#d9838d,G1700310500300,354190.92514,0.49944
1388,Census tract,Tract 5101,17031510100,"$72,543","$14,231",1573,Chicago,IL,True,Hazardous,D,D114,True,False,False,#d9838d,G1700310510100,506835.78976,0.21406
1390,Census tract,Tract 5102,17031510200,"$68,056","$34,808",1573,Chicago,IL,True,Hazardous,D,D114,True,False,False,#d9838d,G1700310510200,285240.73167,0.2232
1393,Census tract,Tract 5201,17031520100,"$46,786","$13,273",1584,Chicago,IL,True,Definitely Declining,C,C267,True,False,False,#ffff00,G1700310520100,22275.94375,0.00833
1394,Census tract,Tract 5201,17031520100,"$46,786","$13,273",1583,Chicago,IL,True,Hazardous,D,D115,True,False,False,#d9838d,G1700310520100,431557.71506,0.1614
1396,Census tract,Tract 5202,17031520200,"$47,436","$28,018",1583,Chicago,IL,True,Hazardous,D,D115,True,False,False,#d9838d,G1700310520200,601368.14436,0.49386
1398,Census tract,Tract 5203,17031520300,"$60,639","$10,836",1584,Chicago,IL,True,Definitely Declining,C,C267,True,False,False,#ffff00,G1700310520300,78785.85788,0.08221
1399,Census tract,Tract 5203,17031520300,"$60,639","$10,836",1583,Chicago,IL,True,Hazardous,D,D115,True,False,False,#d9838d,G1700310520300,676426.99743,0.70582
1401,Census tract,Tract 5204,17031520400,"$50,751","$5,863",1584,Chicago,IL,True,Definitely Declining,C,C267,True,False,False,#ffff00,G1700310520400,436009.37586,0.60116
1402,Census tract,Tract 5204,17031520400,"$50,751","$5,863",1583,Chicago,IL,True,Hazardous,D,D115,True,False,False,#d9838d,G1700310520400,252041.39662,0.34751
1403,Census tract,Tract 5205,17031520500,"$90,651","$17,440",1584,Chicago,IL,True,Definitely Declining,C,C267,True,False,False,#ffff00,G1700310520500,470390.92993,0.44793
1404,Census tract,Tract 5205,17031520500,"$90,651","$17,440",1583,Chicago,IL,True,Hazardous,D,D115,True,False,False,#d9838d,G1700310520500,42.20405,4e-05
1405,Census tract,Tract 5206,17031520600,"$75,417","$34,644",1584,Chicago,IL,True,Definitely Declining,C,C267,True,False,False,#ffff00,G1700310520600,156143.1923,0.14333
1406,Census tract,Tract 5206,17031520600,"$75,417","$34,644",1583,Chicago,IL,True,Hazardous,D,D115,True,False,False,#d9838d,G1700310520600,240162.38833,0.22046
1407,Census tract,Tract 5301,17031530100,"$30,283","$16,157",1551,Chicago,IL,True,Definitely Declining,C,C264,True,False,False,#ffff00,G1700310530100,91.60819,0.00014
1408,Census tract,Tract 5301,17031530100,"$30,283","$16,157",1550,Chicago,IL,True,Definitely Declining,C,C269,True,False,False,#ffff00,G1700310530100,17252.39093,0.02654
1409,Census tract,Tract 5301,17031530100,"$30,283","$16,157",1586,Chicago,IL,True,Hazardous,D,D120,True,False,False,#d9838d,G1700310530100,632592.51796,0.97331
1410,Census tract,Tract 5302,17031530200,"$43,800","$20,723",1549,Chicago,IL,True,Still Desirable,B,B128,True,False,False,#7cb5bd,G1700310530200,5317.52917,0.0041
1411,Census tract,Tract 5302,17031530200,"$43,800","$20,723",1551,Chicago,IL,True,Definitely Declining,C,C264,True,False,False,#ffff00,G1700310530200,4834.16905,0.00373
1412,Census tract,Tract 5302,17031530200,"$43,800","$20,723",1550,Chicago,IL,True,Definitely Declining,C,C269,True,False,False,#ffff00,G1700310530200,1008444.79734,0.77731
1413,Census tract,Tract 5302,17031530200,"$43,800","$20,723",1588,Chicago,IL,True,Hazardous,D,D119,True,False,False,#d9838d,G1700310530200,267142.48824,0.20591
1415,Census tract,Tract 5303,17031530300,"$69,177","$20,442",1609,Chicago,IL,True,Hazardous,D,D111,True,False,False,#d9838d,G1700310530300,24176.54871,0.01848
1417,Census tract,Tract 5304,17031530400,"$63,750","$26,011",1614,Chicago,IL,True,Hazardous,D,D118,True,False,False,#d9838d,G1700310530400,247145.4699,0.18836
1419,Census tract,Tract 5305.01,17031530501,"$44,292","$27,568",1550,Chicago,IL,True,Definitely Declining,C,C269,True,False,False,#ffff00,G1700310530501,398217.05086,0.30715
1420,Census tract,Tract 5305.01,17031530501,"$44,292","$27,568",1587,Chicago,IL,True,Definitely Declining,C,C270,True,False,False,#ffff00,G1700310530501,244834.77784,0.18884
1421,Census tract,Tract 5305.01,17031530501,"$44,292","$27,568",1614,Chicago,IL,True,Hazardous,D,D118,True,False,False,#d9838d,G1700310530501,230.9369,0.00018
1422,Census tract,Tract 5305.01,17031530501,"$44,292","$27,568",1588,Chicago,IL,True,Hazardous,D,D119,True,False,False,#d9838d,G1700310530501,486945.29932,0.37559
1424,Census tract,Tract 5305.02,17031530502,"$76,500","$30,018",1587,Chicago,IL,True,Definitely Declining,C,C270,True,False,False,#ffff00,G1700310530502,229549.3202,0.28411
1425,Census tract,Tract 5305.02,17031530502,"$76,500","$30,018",1586,Chicago,IL,True,Hazardous,D,D120,True,False,False,#d9838d,G1700310530502,1963.54255,0.00243
1426,Census tract,Tract 5305.03,17031530503,"$52,857","$3,859",1587,Chicago,IL,True,Definitely Declining,C,C270,True,False,False,#ffff00,G1700310530503,93504.15868,0.05648
1427,Census tract,Tract 5305.03,17031530503,"$52,857","$3,859",1614,Chicago,IL,True,Hazardous,D,D118,True,False,False,#d9838d,G1700310530503,2555.13333,0.00154
1428,Census tract,Tract 5305.03,17031530503,"$52,857","$3,859",1588,Chicago,IL,True,Hazardous,D,D119,True,False,False,#d9838d,G1700310530503,459936.33377,0.2778
1429,Census tract,Tract 5306,17031530600,"$66,974","$19,509",1550,Chicago,IL,True,Definitely Declining,C,C269,True,False,False,#ffff00,G1700310530600,7691.45343,0.00744
1430,Census tract,Tract 5306,17031530600,"$66,974","$19,509",1587,Chicago,IL,True,Definitely Declining,C,C270,True,False,False,#ffff00,G1700310530600,2329.35806,0.00225
1431,Census tract,Tract 5306,17031530600,"$66,974","$19,509",1586,Chicago,IL,True,Hazardous,D,D120,True,False,False,#d9838d,G1700310530600,565969.81005,0.54725
1433,Census tract,Tract 5401.01,17031540101,"$13,585","$7,302",1646,Chicago,IL,True,Hazardous,D,D121,True,False,False,#d9838d,G1700310540101,329287.42905,0.08518
1434,Census tract,Tract 5401.01,17031540101,"$13,585","$7,302",1642,Chicago,IL,True,Hazardous,D,D128,True,False,False,#d9838d,G1700310540101,4639.63581,0.0012
1435,Census tract,Tract 5401.01,17031540101,"$13,585","$7,302",1643,Chicago,IL,True,Hazardous,D,D129,True,False,False,#d9838d,G1700310540101,23868.26227,0.00617
1437,Census tract,Tract 5401.02,17031540102,"$21,107","$10,668",1558,Chicago,IL,True,Hazardous,D,D113,True,False,False,#d9838d,G1700310540102,12365.6,0.00233
1438,Census tract,Tract 5401.02,17031540102,"$21,107","$10,668",1586,Chicago,IL,True,Hazardous,D,D120,True,False,False,#d9838d,G1700310540102,26374.63786,0.00498
1439,Census tract,Tract 5401.02,17031540102,"$21,107","$10,668",1646,Chicago,IL,True,Hazardous,D,D121,True,False,False,#d9838d,G1700310540102,14891.34622,0.00281
1441,Census tract,Tract 5501,17031550100,"$54,605","$19,804",1584,Chicago,IL,True,Definitely Declining,C,C267,True,False,False,#ffff00,G1700310550100,94.17713,1e-05
1442,Census tract,Tract 5501,17031550100,"$54,605","$19,804",1654,Chicago,IL,True,Hazardous,D,D122,True,False,False,#d9838d,G1700310550100,1051769.66396,0.12639
1443,Census tract,Tract 5501,17031550100,"$54,605","$19,804",1653,Chicago,IL,True,Hazardous,D,D131,True,False,False,#d9838d,G1700310550100,2845.48773,0.00034
1445,Census tract,Tract 5502,17031550200,"$78,357","$15,903",1654,Chicago,IL,True,Hazardous,D,D122,True,False,False,#d9838d,G1700310550200,517736.85573,0.09628
1446,Census tract,Tract 5502,17031550200,"$78,357","$15,903",1653,Chicago,IL,True,Hazardous,D,D131,True,False,False,#d9838d,G1700310550200,10153.53039,0.00189
1447,Census tract,Tract 5601,17031560100,"$74,318","$26,012",1465,Chicago,IL,True,Hazardous,D,D67,True,False,False,#d9838d,G1700310560100,423439.5829,0.57
1449,Census tract,Tract 5602,17031560200,"$58,158","$10,685",1462,Chicago,IL,True,Hazardous,D,D66,True,False,False,#d9838d,G1700310560200,725.88905,0.0011
1450,Census tract,Tract 5602,17031560200,"$58,158","$10,685",1465,Chicago,IL,True,Hazardous,D,D67,True,False,False,#d9838d,G1700310560200,3794.80094,0.00573
1452,Census tract,Tract 5603,17031560300,"$75,473","$36,837",1461,Chicago,IL,True,Definitely Declining,C,C199,True,False,False,#ffff00,G1700310560300,316.48241,0.00048
1453,Census tract,Tract 5603,17031560300,"$75,473","$36,837",1462,Chicago,IL,True,Hazardous,D,D66,True,False,False,#d9838d,G1700310560300,29296.88229,0.0448
1454,Census tract,Tract 5604,17031560400,"$69,148","$13,717",1468,Chicago,IL,True,Definitely Declining,C,C201,True,False,False,#ffff00,G1700310560400,43.54354,0.00013
1455,Census tract,Tract 5607,17031560700,"$89,844","$28,274",1461,Chicago,IL,True,Definitely Declining,C,C199,True,False,False,#ffff00,G1700310560700,529794.97183,0.80121
1456,Census tract,Tract 5607,17031560700,"$89,844","$28,274",1462,Chicago,IL,True,Hazardous,D,D66,True,False,False,#d9838d,G1700310560700,1061.71477,0.00161
1457,Census tract,Tract 5608,17031560800,"$110,417","$28,067",1461,Chicago,IL,True,Definitely Declining,C,C199,True,False,False,#ffff00,G1700310560800,1025840.03474,0.77648
1458,Census tract,Tract 5608,17031560800,"$110,417","$28,067",1462,Chicago,IL,True,Hazardous,D,D66,True,False,False,#d9838d,G1700310560800,561.68046,0.00043
1460,Census tract,Tract 5609,17031560900,"$115,216","$25,614",1458,Chicago,IL,True,Definitely Declining,C,C196,True,False,False,#ffff00,G1700310560900,12774.94607,0.00968
1461,Census tract,Tract 5609,17031560900,"$115,216","$25,614",1461,Chicago,IL,True,Definitely Declining,C,C199,True,False,False,#ffff00,G1700310560900,677000.27129,0.51317
1462,Census tract,Tract 5610,17031561000,"$89,278","$38,955",1458,Chicago,IL,True,Definitely Declining,C,C196,True,False,False,#ffff00,G1700310561000,1020.74544,0.00077
1463,Census tract,Tract 5610,17031561000,"$89,278","$38,955",1457,Chicago,IL,True,Definitely Declining,C,C197,True,False,False,#ffff00,G1700310561000,46581.64264,0.03507
1464,Census tract,Tract 5610,17031561000,"$89,278","$38,955",1461,Chicago,IL,True,Definitely Declining,C,C199,True,False,False,#ffff00,G1700310561000,320258.25072,0.24111
1465,Census tract,Tract 5611,17031561100,"$103,878","$29,428",1461,Chicago,IL,True,Definitely Declining,C,C199,True,False,False,#ffff00,G1700310561100,262742.7191,0.19875
1466,Census tract,Tract 5611,17031561100,"$103,878","$29,428",1463,Chicago,IL,True,Definitely Declining,C,C200,True,False,False,#ffff00,G1700310561100,565.1819,0.00043
1467,Census tract,Tract 5701,17031570100,"$76,490","$5,259",1467,Chicago,IL,True,Definitely Declining,C,C195,True,False,False,#ffff00,G1700310570100,19817.92452,0.01301
1468,Census tract,Tract 5701,17031570100,"$76,490","$5,259",1472,Chicago,IL,True,Hazardous,D,D63,True,False,False,#d9838d,G1700310570100,34.56489,2e-05
1469,Census tract,Tract 5701,17031570100,"$76,490","$5,259",1466,Chicago,IL,True,Hazardous,D,D68,True,False,False,#d9838d,G1700310570100,260618.00655,0.17104
1471,Census tract,Tract 5703,17031570300,"$57,303","$16,109",1467,Chicago,IL,True,Definitely Declining,C,C195,True,False,False,#ffff00,G1700310570300,861540.81106,0.87897
1472,Census tract,Tract 5703,17031570300,"$57,303","$16,109",1468,Chicago,IL,True,Definitely Declining,C,C201,True,False,False,#ffff00,G1700310570300,608.37579,0.00062
1473,Census tract,Tract 5703,17031570300,"$57,303","$16,109",1466,Chicago,IL,True,Hazardous,D,D68,True,False,False,#d9838d,G1700310570300,902.21039,0.00092
1475,Census tract,Tract 5704,17031570400,"$73,475","$11,893",1467,Chicago,IL,True,Definitely Declining,C,C195,True,False,False,#ffff00,G1700310570400,245128.27764,0.52899
1476,Census tract,Tract 5704,17031570400,"$73,475","$11,893",1466,Chicago,IL,True,Hazardous,D,D68,True,False,False,#d9838d,G1700310570400,5715.74472,0.01233
1478,Census tract,Tract 5705,17031570500,"$81,422","$9,423",1467,Chicago,IL,True,Definitely Declining,C,C195,True,False,False,#ffff00,G1700310570500,15256.27432,0.03602
1479,Census tract,Tract 5705,17031570500,"$81,422","$9,423",1468,Chicago,IL,True,Definitely Declining,C,C201,True,False,False,#ffff00,G1700310570500,313057.02475,0.73904
1481,Census tract,Tract 5801,17031580100,"$40,929","$36,400",1470,Chicago,IL,True,Definitely Declining,C,C194,True,False,False,#ffff00,G1700310580100,37070.05556,0.04856
1482,Census tract,Tract 5801,17031580100,"$40,929","$36,400",1589,Chicago,IL,True,Hazardous,D,D62,True,False,False,#d9838d,G1700310580100,216269.69008,0.28332
1483,Census tract,Tract 5801,17031580100,"$40,929","$36,400",1471,Chicago,IL,True,Hazardous,D,D64,True,False,False,#d9838d,G1700310580100,186960.52284,0.24493
1485,Census tract,Tract 5802,17031580200,"$38,896","$8,910",1589,Chicago,IL,True,Hazardous,D,D62,True,False,False,#d9838d,G1700310580200,247239.23941,0.33877
1486,Census tract,Tract 5802,17031580200,"$38,896","$8,910",1472,Chicago,IL,True,Hazardous,D,D63,True,False,False,#d9838d,G1700310580200,88823.15937,0.12171
1487,Census tract,Tract 5802,17031580200,"$38,896","$8,910",1471,Chicago,IL,True,Hazardous,D,D64,True,False,False,#d9838d,G1700310580200,137348.40579,0.18819
1489,Census tract,Tract 5803,17031580300,"$82,240","$20,602",1589,Chicago,IL,True,Hazardous,D,D62,True,False,False,#d9838d,G1700310580300,14293.89174,0.03035
1490,Census tract,Tract 5803,17031580300,"$82,240","$20,602",1472,Chicago,IL,True,Hazardous,D,D63,True,False,False,#d9838d,G1700310580300,302567.01873,0.64236
1492,Census tract,Tract 5804,17031580400,"$58,889","$11,584",1469,Chicago,IL,True,Definitely Declining,C,C193,True,False,False,#ffff00,G1700310580400,639403.79804,0.48583
1493,Census tract,Tract 5804,17031580400,"$58,889","$11,584",1470,Chicago,IL,True,Definitely Declining,C,C194,True,False,False,#ffff00,G1700310580400,8572.71112,0.00651
1494,Census tract,Tract 5804,17031580400,"$58,889","$11,584",1472,Chicago,IL,True,Hazardous,D,D63,True,False,False,#d9838d,G1700310580400,20984.12508,0.01594
